timestamp,crapaud,grenouille,triton
1489160745.0,0.0,0.0,0.0
1489160746.0,0.0,0.0,0.0
1489160747.0,0.0,0.0,0.0
1489160748.0,0.0,0.0,0.0
1489160749.0,0.0,0.0,0.0
1489348554.0,0.0,4.0,0.0
1489348555.0,0.0,4.0,0.0
1489348556.0,0.0,4.0,0.0
1489348557.0,0.0,4.0,0.0
1489348558.0,0.0,4.0,0.0
1489415917.0,0.0,0.0,0.0
1489415918.0,0.0,0.0,0.0
1489415919.0,0.0,0.0,0.0
1489415920.0,0.0,0.0,0.0
1489415921.0,0.0,0.0,0.0
1489415922.0,0.0,0.0,0.0
1489444552.0,0.0,0.0,1.0
1489444553.0,0.0,0.0,1.0
1489444554.0,0.0,0.0,1.0
1489444555.0,0.0,0.0,1.0
1489444556.0,0.0,0.0,1.0
1489444557.0,0.0,0.0,1.0
1489444558.0,0.0,0.0,1.0
1489444559.0,0.0,0.0,1.0
1489444560.0,0.0,0.0,1.0
1489444561.0,0.0,0.0,1.0
1489444562.0,0.0,0.0,1.0
1489444563.0,0.0,0.0,1.0
1489444564.0,0.0,0.0,1.0
1489444565.0,0.0,0.0,1.0
1489449957.0,0.0,0.0,0.0
1489449958.0,0.0,0.0,0.0
1489449959.0,0.0,0.0,0.0
1489449960.0,0.0,0.0,0.0
1489449961.0,0.0,0.0,0.0
1489449962.0,0.0,0.0,0.0
1489449963.0,0.0,0.0,0.0
1489449964.0,0.0,0.0,0.0
1489449965.0,0.0,0.0,0.0
1489449966.0,0.0,0.0,0.0
1489449967.0,0.0,0.0,0.0
1489594918.0,0.0,0.0,0.0
1489594919.0,0.0,0.0,0.0
1489594920.0,0.0,0.0,0.0
1489594921.0,0.0,0.0,0.0
1489594922.0,0.0,0.0,0.0
1489597260.0,0.0,0.0,0.0
1489597261.0,0.0,0.0,0.0
1489597262.0,0.0,0.0,0.0
1489597263.0,0.0,0.0,0.0
1489597264.0,0.0,0.0,0.0
1489597265.0,0.0,0.0,0.0
1489693526.0,0.0,0.0,0.0
1489693527.0,0.0,0.0,0.0
1489693528.0,0.0,0.0,0.0
1489693529.0,0.0,0.0,0.0
1489693530.0,0.0,0.0,0.0
1489744354.0,0.0,0.0,0.0
1489744355.0,0.0,0.0,0.0
1489744356.0,0.0,0.0,0.0
1489744357.0,0.0,0.0,0.0
1489765187.0,0.0,0.0,0.0
1489765188.0,0.0,0.0,0.0
1489765189.0,0.0,0.0,0.0
1489765190.0,0.0,0.0,0.0
1489765191.0,0.0,0.0,0.0
1489769512.0,0.0,0.0,0.0
1489769513.0,0.0,0.0,0.0
1489769514.0,0.0,0.0,0.0
1489769515.0,0.0,0.0,0.0
1489769516.0,0.0,0.0,0.0
1489769517.0,0.0,0.0,0.0
1489769518.0,0.0,0.0,0.0
1489769519.0,0.0,0.0,0.0
1489770157.0,0.0,0.0,0.0
1489770158.0,0.0,0.0,0.0
1489770159.0,0.0,0.0,0.0
1489770160.0,0.0,0.0,0.0
1489770161.0,0.0,0.0,0.0
1489771854.0,0.0,0.0,0.0
1489771855.0,0.0,0.0,0.0
1489771856.0,0.0,0.0,0.0
1489771857.0,0.0,0.0,0.0
1489771858.0,0.0,0.0,0.0
1489771859.0,0.0,0.0,0.0
1489771860.0,0.0,0.0,0.0
1489771861.0,0.0,0.0,0.0
1489771862.0,0.0,0.0,0.0
1489771863.0,0.0,0.0,0.0
1489771864.0,0.0,0.0,0.0
1489771865.0,0.0,0.0,0.0
1489785414.0,0.0,0.0,0.0
1489785415.0,0.0,0.0,0.0
1489785416.0,0.0,0.0,0.0
1489785417.0,0.0,0.0,0.0
1489785418.0,0.0,0.0,0.0
1489838454.0,0.0,0.0,0.0
1489838455.0,0.0,0.0,0.0
1489838456.0,0.0,0.0,0.0
1489838457.0,0.0,0.0,0.0
1489838458.0,0.0,0.0,0.0
1489874466.0,0.0,0.0,0.0
1489874467.0,0.0,0.0,0.0
1489874468.0,0.0,0.0,0.0
1489874469.0,0.0,0.0,0.0
1489874470.0,0.0,0.0,0.0
1489874471.0,0.0,0.0,0.0
1489874472.0,0.0,0.0,0.0
1489874473.0,0.0,0.0,0.0
1489877183.0,0.0,0.0,0.0
1489877184.0,0.0,0.0,0.0
1489877185.0,0.0,0.0,0.0
1489877186.0,0.0,0.0,0.0
1489877187.0,0.0,0.0,0.0
1489877188.0,0.0,0.0,0.0
1489882323.0,0.0,0.0,0.0
1489882324.0,0.0,0.0,0.0
1489882325.0,0.0,0.0,0.0
1489882326.0,0.0,0.0,0.0
1489882327.0,0.0,0.0,0.0
1489882328.0,0.0,0.0,0.0
1489943922.0,0.0,0.0,0.0
1489943923.0,0.0,0.0,0.0
1489943924.0,0.0,0.0,0.0
1489943925.0,0.0,0.0,0.0
1489943926.0,0.0,0.0,0.0
1490016481.0,0.0,0.0,0.0
1490016482.0,0.0,0.0,0.0
1490016483.0,0.0,0.0,0.0
1490016484.0,0.0,0.0,0.0
1490016485.0,0.0,0.0,0.0
1490017974.0,0.0,0.0,0.0
1490017975.0,0.0,0.0,0.0
1490017976.0,0.0,0.0,0.0
1490017977.0,0.0,0.0,0.0
1490017978.0,0.0,0.0,0.0
1490038201.0,0.0,0.0,0.0
1490038202.0,0.0,0.0,0.0
1490038203.0,0.0,0.0,0.0
1490038204.0,0.0,0.0,0.0
1490038205.0,0.0,0.0,0.0
1490042138.0,0.0,0.0,0.0
1490042139.0,0.0,0.0,0.0
1490042140.0,0.0,0.0,0.0
1490042141.0,0.0,0.0,0.0
1490042142.0,0.0,0.0,0.0
1490042143.0,0.0,0.0,0.0
1490042144.0,0.0,0.0,0.0
1490042695.0,0.0,0.0,0.0
1490042696.0,0.0,0.0,0.0
1490042697.0,0.0,0.0,0.0
1490042698.0,0.0,0.0,0.0
1490042699.0,0.0,0.0,0.0
1490042700.0,0.0,0.0,0.0
1490052073.0,0.0,0.0,0.0
1490052074.0,0.0,0.0,0.0
1490052075.0,0.0,0.0,0.0
1490052076.0,0.0,0.0,0.0
1490052077.0,0.0,0.0,0.0
1490052078.0,0.0,0.0,0.0
1490052079.0,0.0,0.0,0.0
1490052080.0,0.0,0.0,0.0
1490052081.0,0.0,0.0,0.0
1490052082.0,0.0,0.0,0.0
1490052083.0,0.0,0.0,0.0
1490052084.0,0.0,0.0,0.0
1490052085.0,0.0,0.0,0.0
1490230257.0,0.0,1.0,0.0
1490230258.0,0.0,1.0,0.0
1490230259.0,0.0,1.0,0.0
1490230260.0,0.0,1.0,0.0
1490230261.0,0.0,1.0,0.0
1490230262.0,0.0,1.0,0.0
1490230263.0,0.0,1.0,0.0
1490230264.0,0.0,1.0,0.0
1490297232.0,0.0,0.0,0.0
1490297233.0,0.0,0.0,0.0
1490297234.0,0.0,0.0,0.0
1490297235.0,0.0,0.0,0.0
1490297236.0,0.0,0.0,0.0
1490297237.0,0.0,0.0,0.0
1490297238.0,0.0,0.0,0.0
1490474004.0,0.0,0.0,0.0
1490474005.0,0.0,0.0,0.0
1490474006.0,0.0,0.0,0.0
1490474007.0,0.0,0.0,0.0
1490474008.0,0.0,0.0,0.0
1490474009.0,0.0,0.0,0.0
1490474010.0,0.0,0.0,0.0
1490474011.0,0.0,0.0,0.0
1490474012.0,0.0,0.0,0.0
1490498981.0,0.0,0.0,0.0
1490498982.0,0.0,0.0,0.0
1490498983.0,0.0,0.0,0.0
1490498984.0,0.0,0.0,0.0
1490498985.0,0.0,0.0,0.0
1490498986.0,0.0,0.0,0.0
1490498987.0,0.0,0.0,0.0
1490498988.0,0.0,0.0,0.0
1490498989.0,0.0,0.0,0.0
1490498990.0,0.0,0.0,0.0
1490498991.0,0.0,0.0,0.0
1490915889.0,0.0,0.0,0.0
1490915890.0,0.0,0.0,0.0
1490915891.0,0.0,0.0,0.0
1490915892.0,0.0,0.0,0.0
1490915893.0,0.0,0.0,0.0
1490915894.0,0.0,0.0,0.0
1490983368.0,0.0,0.0,0.0
1490983369.0,0.0,0.0,0.0
1490983370.0,0.0,0.0,0.0
1490983371.0,0.0,0.0,0.0
1490983372.0,0.0,0.0,0.0
1490983373.0,0.0,0.0,0.0
1490983374.0,0.0,0.0,0.0
1490983375.0,0.0,0.0,0.0
1490983376.0,0.0,0.0,0.0
1490983377.0,0.0,0.0,0.0
1490983378.0,0.0,0.0,0.0
1490983379.0,0.0,0.0,0.0
1490983380.0,0.0,0.0,0.0
1491015153.0,0.0,0.0,0.0
1491015154.0,0.0,0.0,0.0
1491015155.0,0.0,0.0,0.0
1491015156.0,0.0,0.0,0.0
1491015157.0,0.0,0.0,0.0
1491015158.0,0.0,0.0,0.0
1491015159.0,0.0,0.0,0.0
1491015160.0,0.0,0.0,0.0
1491015161.0,0.0,0.0,0.0
1491127465.0,0.0,0.0,0.0
1491127466.0,0.0,0.0,0.0
1491127467.0,0.0,0.0,0.0
1491127468.0,0.0,0.0,0.0
1491127469.0,0.0,0.0,0.0
1491127476.0,0.0,0.0,0.0
1491127477.0,0.0,0.0,0.0
1491127478.0,0.0,0.0,0.0
1491127479.0,0.0,0.0,0.0
1491127480.0,0.0,0.0,0.0
1491127481.0,0.0,0.0,0.0
1491127482.0,0.0,0.0,0.0
1491127483.0,0.0,0.0,0.0
1491127484.0,0.0,0.0,0.0
1491137760.0,0.0,0.0,0.0
1491137761.0,0.0,0.0,0.0
1491137762.0,0.0,0.0,0.0
1491137763.0,0.0,0.0,0.0
1491137764.0,0.0,0.0,0.0
1491141527.0,0.0,0.0,0.0
1491141528.0,0.0,0.0,0.0
1491141529.0,0.0,0.0,0.0
1491141530.0,0.0,0.0,0.0
1491141531.0,0.0,0.0,0.0
1491396422.0,0.0,0.0,0.0
1491396423.0,0.0,0.0,0.0
1491396424.0,0.0,0.0,0.0
1491396425.0,0.0,0.0,0.0
1491396426.0,0.0,0.0,0.0
1491396427.0,0.0,0.0,0.0
1491396428.0,0.0,0.0,0.0
1491396429.0,0.0,0.0,0.0
1491396430.0,0.0,0.0,0.0
1491396431.0,0.0,0.0,0.0
1491409834.0,0.0,0.0,0.0
1491409835.0,0.0,0.0,0.0
1491409836.0,0.0,0.0,0.0
1491409837.0,0.0,0.0,0.0
1491409838.0,0.0,0.0,0.0
1491414037.0,0.0,0.0,0.0
1491414038.0,0.0,0.0,0.0
1491414039.0,0.0,0.0,0.0
1491414040.0,0.0,0.0,0.0
1491414041.0,0.0,0.0,0.0
1491473270.0,0.0,0.0,0.0
1491473271.0,0.0,0.0,0.0
1491473272.0,0.0,0.0,0.0
1491473273.0,0.0,0.0,0.0
1491780730.0,0.0,0.0,0.0
1491780731.0,0.0,0.0,0.0
1491780732.0,0.0,0.0,0.0
1491780733.0,0.0,0.0,0.0
1491780734.0,0.0,0.0,0.0
1491780735.0,0.0,0.0,0.0
1491838346.0,0.0,0.0,0.0
1491838347.0,0.0,0.0,0.0
1491838348.0,0.0,0.0,0.0
1491838349.0,0.0,0.0,0.0
1491838350.0,0.0,0.0,0.0
1491838351.0,0.0,0.0,0.0
1491927084.0,0.0,0.0,0.0
1491927085.0,0.0,0.0,0.0
1491927086.0,0.0,0.0,0.0
1491927087.0,0.0,0.0,0.0
1491927088.0,0.0,0.0,0.0
1492094978.0,0.0,0.0,0.0
1492094979.0,0.0,0.0,0.0
1492094980.0,0.0,0.0,0.0
1492094981.0,0.0,0.0,0.0
1492094982.0,0.0,0.0,0.0
1492277596.0,0.0,0.0,0.0
1492277597.0,0.0,0.0,0.0
1492277598.0,0.0,0.0,0.0
1492277599.0,0.0,0.0,0.0
1492277600.0,0.0,0.0,0.0
1492277601.0,0.0,0.0,0.0
1492279131.0,0.0,0.0,0.0
1492279132.0,0.0,0.0,0.0
1492279133.0,0.0,0.0,0.0
1492279134.0,0.0,0.0,0.0
1492279135.0,0.0,0.0,0.0
1492287744.0,0.0,0.0,0.0
1492287745.0,0.0,0.0,0.0
1492287746.0,0.0,0.0,0.0
1492287747.0,0.0,0.0,0.0
1492287748.0,0.0,0.0,0.0
1492287749.0,0.0,0.0,0.0
1492287750.0,0.0,0.0,0.0
1492287751.0,0.0,0.0,0.0
1492287752.0,0.0,0.0,0.0
1492287753.0,0.0,0.0,0.0
1492287754.0,0.0,0.0,0.0
1492287755.0,0.0,0.0,0.0
1492287756.0,0.0,0.0,0.0
1492287757.0,0.0,0.0,0.0
1492287758.0,0.0,0.0,0.0
1492531358.0,0.0,0.0,0.0
1492531359.0,0.0,0.0,0.0
1492531360.0,0.0,0.0,0.0
1492531361.0,0.0,0.0,0.0
1492670935.0,0.0,0.0,0.0
1492670936.0,0.0,0.0,0.0
1492670937.0,0.0,0.0,0.0
1492670938.0,0.0,0.0,0.0
1492670939.0,0.0,0.0,0.0
1492670940.0,0.0,0.0,0.0
1492683313.0,0.0,0.0,0.0
1492683314.0,0.0,0.0,0.0
1492683315.0,0.0,0.0,0.0
1492683316.0,0.0,0.0,0.0
1492683317.0,0.0,0.0,0.0
1492683318.0,0.0,0.0,0.0
1492683319.0,0.0,0.0,0.0
1492683320.0,0.0,0.0,0.0
1488196242.0,0.0,0.0,0.0
1488196243.0,0.0,0.0,0.0
1488196244.0,0.0,0.0,0.0
1488196245.0,0.0,0.0,0.0
1488196246.0,0.0,0.0,0.0
1488197004.0,0.0,0.0,0.0
1488197005.0,0.0,0.0,0.0
1488197006.0,0.0,0.0,0.0
1488197007.0,0.0,0.0,0.0
1488197008.0,0.0,0.0,0.0
1488197321.0,0.0,0.0,0.0
1488197322.0,0.0,0.0,0.0
1488197323.0,0.0,0.0,0.0
1488197324.0,0.0,0.0,0.0
1488197325.0,0.0,0.0,0.0
1488198387.0,0.0,0.0,0.0
1488198388.0,0.0,0.0,0.0
1488198389.0,0.0,0.0,0.0
1488198390.0,0.0,0.0,0.0
1488198546.0,0.0,0.0,0.0
1488198547.0,0.0,0.0,0.0
1488198548.0,0.0,0.0,0.0
1488198549.0,0.0,0.0,0.0
1488198550.0,0.0,0.0,0.0
1488199004.0,0.0,0.0,0.0
1488199005.0,0.0,0.0,0.0
1488199006.0,0.0,0.0,0.0
1488199007.0,0.0,0.0,0.0
1488199008.0,0.0,0.0,0.0
1488199134.0,0.0,0.0,0.0
1488199135.0,0.0,0.0,0.0
1488199136.0,0.0,0.0,0.0
1488199137.0,0.0,0.0,0.0
1488199138.0,0.0,0.0,0.0
1488199191.0,0.0,0.0,0.0
1488199192.0,0.0,0.0,0.0
1488199193.0,0.0,0.0,0.0
1488199194.0,0.0,0.0,0.0
1488199195.0,0.0,0.0,0.0
1488199299.0,0.0,0.0,0.0
1488199300.0,0.0,0.0,0.0
1488199301.0,0.0,0.0,0.0
1488199302.0,0.0,0.0,0.0
1488199303.0,0.0,0.0,0.0
1488200326.0,0.0,0.0,0.0
1488200327.0,0.0,0.0,0.0
1488200328.0,0.0,0.0,0.0
1488200329.0,0.0,0.0,0.0
1488200330.0,0.0,0.0,0.0
1488200336.0,0.0,0.0,0.0
1488200337.0,0.0,0.0,0.0
1488200338.0,0.0,0.0,0.0
1488200339.0,0.0,0.0,0.0
1488200340.0,0.0,0.0,0.0
1488200368.0,0.0,0.0,0.0
1488200369.0,0.0,0.0,0.0
1488200370.0,0.0,0.0,0.0
1488200371.0,0.0,0.0,0.0
1488200372.0,0.0,0.0,0.0
1488200601.0,0.0,0.0,0.0
1488200602.0,0.0,0.0,0.0
1488200603.0,0.0,0.0,0.0
1488200604.0,0.0,0.0,0.0
1488200605.0,0.0,0.0,0.0
1488200648.0,0.0,0.0,0.0
1488200649.0,0.0,0.0,0.0
1488200650.0,0.0,0.0,0.0
1488200651.0,0.0,0.0,0.0
1488200652.0,0.0,0.0,0.0
1488201957.0,0.0,0.0,0.0
1488201958.0,0.0,0.0,0.0
1488201959.0,0.0,0.0,0.0
1488201960.0,0.0,0.0,0.0
1488201961.0,0.0,0.0,0.0
1488202318.0,0.0,0.0,0.0
1488202319.0,0.0,0.0,0.0
1488202320.0,0.0,0.0,0.0
1488202321.0,0.0,0.0,0.0
1488202322.0,0.0,0.0,0.0
1488203231.0,0.0,0.0,0.0
1488203232.0,0.0,0.0,0.0
1488203233.0,0.0,0.0,0.0
1488203234.0,0.0,0.0,0.0
1488204413.0,0.0,0.0,0.0
1488204414.0,0.0,0.0,0.0
1488204415.0,0.0,0.0,0.0
1488204416.0,0.0,0.0,0.0
1488204417.0,0.0,0.0,0.0
1488204703.0,0.0,0.0,0.0
1488204704.0,0.0,0.0,0.0
1488204705.0,0.0,0.0,0.0
1488204706.0,0.0,0.0,0.0
1488204707.0,0.0,0.0,0.0
1488204708.0,0.0,0.0,0.0
1488204709.0,0.0,0.0,0.0
1488205461.0,0.0,0.0,0.0
1488205462.0,0.0,0.0,0.0
1488205463.0,0.0,0.0,0.0
1488205464.0,0.0,0.0,0.0
1488205566.0,0.0,0.0,0.0
1488205567.0,0.0,0.0,0.0
1488205568.0,0.0,0.0,0.0
1488205569.0,0.0,0.0,0.0
1488205570.0,0.0,0.0,0.0
1488205658.0,0.0,0.0,0.0
1488205659.0,0.0,0.0,0.0
1488205660.0,0.0,0.0,0.0
1488205661.0,0.0,0.0,0.0
1488205662.0,0.0,0.0,0.0
1488206219.0,0.0,0.0,0.0
1488206220.0,0.0,0.0,0.0
1488206221.0,0.0,0.0,0.0
1488206222.0,0.0,0.0,0.0
1488206223.0,0.0,0.0,0.0
1488207836.0,0.0,0.0,0.0
1488207837.0,0.0,0.0,0.0
1488207838.0,0.0,0.0,0.0
1488207839.0,0.0,0.0,0.0
1488207840.0,0.0,0.0,0.0
1488208252.0,0.0,0.0,0.0
1488208253.0,0.0,0.0,0.0
1488208254.0,0.0,0.0,0.0
1488208255.0,0.0,0.0,0.0
1488208256.0,0.0,0.0,0.0
1488208257.0,0.0,0.0,0.0
1488209744.0,0.0,0.0,0.0
1488209745.0,0.0,0.0,0.0
1488209746.0,0.0,0.0,0.0
1488209747.0,0.0,0.0,0.0
1488209748.0,0.0,0.0,0.0
1488209843.0,0.0,0.0,0.0
1488209844.0,0.0,0.0,0.0
1488209845.0,0.0,0.0,0.0
1488209846.0,0.0,0.0,0.0
1488209847.0,0.0,0.0,0.0
1488209848.0,0.0,0.0,0.0
1488209993.0,0.0,0.0,0.0
1488209994.0,0.0,0.0,0.0
1488209995.0,0.0,0.0,0.0
1488209996.0,0.0,0.0,0.0
1488209997.0,0.0,0.0,0.0
1488210098.0,0.0,0.0,0.0
1488210099.0,0.0,0.0,0.0
1488210100.0,0.0,0.0,0.0
1488210101.0,0.0,0.0,0.0
1488210102.0,0.0,0.0,0.0
1488210107.0,0.0,0.0,0.0
1488210108.0,0.0,0.0,0.0
1488210109.0,0.0,0.0,0.0
1488210110.0,0.0,0.0,0.0
1488210111.0,0.0,0.0,0.0
1488210390.0,0.0,0.0,0.0
1488210391.0,0.0,0.0,0.0
1488210392.0,0.0,0.0,0.0
1488210393.0,0.0,0.0,0.0
1488210394.0,0.0,0.0,0.0
1488210433.0,0.0,0.0,0.0
1488210434.0,0.0,0.0,0.0
1488210435.0,0.0,0.0,0.0
1488210436.0,0.0,0.0,0.0
1488210437.0,0.0,0.0,0.0
1488210438.0,0.0,0.0,0.0
1488211100.0,0.0,0.0,0.0
1488211101.0,0.0,0.0,0.0
1488211102.0,0.0,0.0,0.0
1488211103.0,0.0,0.0,0.0
1488211162.0,0.0,0.0,0.0
1488211163.0,0.0,0.0,0.0
1488211164.0,0.0,0.0,0.0
1488211165.0,0.0,0.0,0.0
1488211227.0,0.0,0.0,0.0
1488211228.0,0.0,0.0,0.0
1488211229.0,0.0,0.0,0.0
1488211230.0,0.0,0.0,0.0
