timestamp,crapaud,grenouille,triton
1488806115.0,0.0,0.0,0.0
1488806116.0,0.0,0.0,0.0
1488806117.0,0.0,0.0,0.0
1488806118.0,0.0,0.0,0.0
1489001507.0,0.0,2.0,0.0
1489001508.0,0.0,2.0,0.0
1489001509.0,0.0,2.0,0.0
1489001510.0,0.0,2.0,0.0
1489001511.0,0.0,2.0,0.0
1489015968.0,0.0,2.0,0.0
1489015969.0,0.0,2.0,0.0
1489015970.0,0.0,2.0,0.0
1489015971.0,0.0,2.0,0.0
1489015972.0,0.0,2.0,0.0
1489015973.0,0.0,2.0,0.0
1489015974.0,0.0,2.0,0.0
1489075672.0,0.0,1.0,0.0
1489075673.0,0.0,1.0,0.0
1489075674.0,0.0,1.0,0.0
1489075675.0,0.0,1.0,0.0
1489075676.0,0.0,1.0,0.0
1489090480.0,0.0,1.0,0.0
1489090481.0,0.0,1.0,0.0
1489090482.0,0.0,1.0,0.0
1489090483.0,0.0,1.0,0.0
1489090484.0,0.0,1.0,0.0
1489103551.0,0.0,2.0,0.0
1489103552.0,0.0,2.0,0.0
1489103553.0,0.0,2.0,0.0
1489103554.0,0.0,2.0,0.0
1489103555.0,0.0,2.0,0.0
1489103556.0,0.0,2.0,0.0
1489103557.0,0.0,2.0,0.0
1489127515.0,0.0,3.0,0.0
1489127516.0,0.0,3.0,0.0
1489127517.0,0.0,3.0,0.0
1489127518.0,0.0,3.0,0.0
1489127519.0,0.0,3.0,0.0
1489132916.0,0.0,1.0,0.0
1489132917.0,0.0,1.0,0.0
1489132918.0,0.0,1.0,0.0
1489132919.0,0.0,1.0,0.0
1489132920.0,0.0,1.0,0.0
1489138108.0,0.0,2.0,0.0
1489138109.0,0.0,2.0,0.0
1489138110.0,0.0,2.0,0.0
1489138111.0,0.0,2.0,0.0
1489153537.0,0.0,0.0,0.0
1489153538.0,0.0,0.0,0.0
1489153539.0,0.0,0.0,0.0
1489153540.0,0.0,0.0,0.0
1489153541.0,0.0,0.0,0.0
1489164371.0,0.0,0.0,0.0
1489164372.0,0.0,0.0,0.0
1489164373.0,0.0,0.0,0.0
1489164374.0,0.0,0.0,0.0
1489164375.0,0.0,0.0,0.0
1489166603.0,0.0,0.0,0.0
1489166604.0,0.0,0.0,0.0
1489166605.0,0.0,0.0,0.0
1489166606.0,0.0,0.0,0.0
1489166607.0,0.0,0.0,0.0
1489408786.0,0.0,0.0,0.0
1489408787.0,0.0,0.0,0.0
1489408788.0,0.0,0.0,0.0
1489408789.0,0.0,0.0,0.0
1489408790.0,0.0,0.0,0.0
1489427978.0,0.0,0.0,0.0
1489427979.0,0.0,0.0,0.0
1489427980.0,0.0,0.0,0.0
1489427981.0,0.0,0.0,0.0
1489427982.0,0.0,0.0,0.0
1489427983.0,0.0,0.0,0.0
1489427984.0,0.0,0.0,0.0
1489427985.0,0.0,0.0,0.0
1489427986.0,0.0,0.0,0.0
1489438679.0,0.0,0.0,1.0
1489438680.0,0.0,0.0,1.0
1489438681.0,0.0,0.0,1.0
1489438682.0,0.0,0.0,1.0
1489438683.0,0.0,0.0,1.0
1489473490.0,0.0,0.0,0.0
1489473491.0,0.0,0.0,0.0
1489473492.0,0.0,0.0,0.0
1489473493.0,0.0,0.0,0.0
1489473494.0,0.0,0.0,0.0
1489473495.0,0.0,0.0,0.0
1489473496.0,0.0,0.0,0.0
1489473497.0,0.0,0.0,0.0
1489473498.0,0.0,0.0,0.0
1489473499.0,0.0,0.0,0.0
1489473500.0,0.0,0.0,0.0
1489473501.0,0.0,0.0,0.0
1489473502.0,0.0,0.0,0.0
1489473503.0,0.0,0.0,0.0
1489473504.0,0.0,0.0,0.0
1489473505.0,0.0,0.0,0.0
1489473506.0,0.0,0.0,0.0
1489473507.0,0.0,0.0,0.0
1489473508.0,0.0,0.0,0.0
1489473509.0,0.0,0.0,0.0
1489492680.0,0.0,0.0,0.0
1489492681.0,0.0,0.0,0.0
1489492682.0,0.0,0.0,0.0
1489492683.0,0.0,0.0,0.0
1489492684.0,0.0,0.0,0.0
1489541616.0,0.0,0.0,0.0
1489541617.0,0.0,0.0,0.0
1489541618.0,0.0,0.0,0.0
1489541619.0,0.0,0.0,0.0
1489541620.0,0.0,0.0,0.0
1489541621.0,0.0,0.0,0.0
1489559002.0,0.0,0.0,0.0
1489559003.0,0.0,0.0,0.0
1489559004.0,0.0,0.0,0.0
1489559005.0,0.0,0.0,0.0
1489559006.0,0.0,0.0,0.0
1489559007.0,0.0,0.0,0.0
1489559008.0,0.0,0.0,0.0
1489559009.0,0.0,0.0,0.0
1489559010.0,0.0,0.0,0.0
1489559011.0,0.0,0.0,0.0
1489559012.0,0.0,0.0,0.0
1489559013.0,0.0,0.0,0.0
1489559134.0,0.0,0.0,0.0
1489559135.0,0.0,0.0,0.0
1489559136.0,0.0,0.0,0.0
1489559137.0,0.0,0.0,0.0
1489559138.0,0.0,0.0,0.0
1489587002.0,0.0,0.0,0.0
1489587003.0,0.0,0.0,0.0
1489587004.0,0.0,0.0,0.0
1489587005.0,0.0,0.0,0.0
1489587006.0,0.0,0.0,0.0
1489587007.0,0.0,0.0,0.0
1489589820.0,0.0,0.0,0.0
1489589821.0,0.0,0.0,0.0
1489589822.0,0.0,0.0,0.0
1489589823.0,0.0,0.0,0.0
1489589824.0,0.0,0.0,0.0
1489595139.0,0.0,0.0,0.0
1489595140.0,0.0,0.0,0.0
1489595141.0,0.0,0.0,0.0
1489595142.0,0.0,0.0,0.0
1489595143.0,0.0,0.0,0.0
1489673403.0,0.0,0.0,0.0
