timestamp,crapaud,grenouille,triton
1488042270.0,0.0,0.0,0.0
1488042271.0,0.0,0.0,0.0
1488042272.0,0.0,0.0,0.0
1488042273.0,0.0,0.0,0.0
1488042274.0,0.0,0.0,0.0
1488042275.0,0.0,0.0,0.0
1488042276.0,0.0,0.0,0.0
1488042277.0,0.0,0.0,0.0
1488197239.0,0.0,0.0,0.0
1488197240.0,0.0,0.0,0.0
1488197241.0,0.0,0.0,0.0
1488197242.0,0.0,0.0,0.0
1488197243.0,0.0,0.0,0.0
1488200545.0,0.0,0.0,0.0
1488200546.0,0.0,0.0,0.0
1488200547.0,0.0,0.0,0.0
1488200548.0,0.0,0.0,0.0
1488200549.0,0.0,0.0,0.0
1488200550.0,0.0,0.0,0.0
1488200551.0,0.0,0.0,0.0
1488200552.0,0.0,0.0,0.0
1488204970.0,0.0,0.0,0.0
1488204971.0,0.0,0.0,0.0
1488204972.0,0.0,0.0,0.0
1488204973.0,0.0,0.0,0.0
1488204974.0,0.0,0.0,0.0
1488205453.0,0.0,0.0,0.0
1488205454.0,0.0,0.0,0.0
1488205455.0,0.0,0.0,0.0
1488205456.0,0.0,0.0,0.0
1488205457.0,0.0,0.0,0.0
1488205458.0,0.0,0.0,0.0
1488205459.0,0.0,0.0,0.0
1488205735.0,0.0,0.0,0.0
1488205736.0,0.0,0.0,0.0
1488205737.0,0.0,0.0,0.0
1488205738.0,0.0,0.0,0.0
1488205739.0,0.0,0.0,0.0
1488208865.0,0.0,0.0,0.0
1488208866.0,0.0,0.0,0.0
1488208867.0,0.0,0.0,0.0
1488208868.0,0.0,0.0,0.0
1488208869.0,0.0,0.0,0.0
1488209080.0,0.0,0.0,0.0
1488209081.0,0.0,0.0,0.0
1488209082.0,0.0,0.0,0.0
1488209083.0,0.0,0.0,0.0
1488211509.0,0.0,0.0,0.0
1488211510.0,0.0,0.0,0.0
1488211511.0,0.0,0.0,0.0
1488211512.0,0.0,0.0,0.0
1488211513.0,0.0,0.0,0.0
1488273451.0,0.0,1.0,0.0
1488273452.0,0.0,1.0,0.0
1488273453.0,0.0,1.0,0.0
1488273454.0,0.0,1.0,0.0
1488273455.0,0.0,1.0,0.0
1488298927.0,0.0,2.0,0.0
1488298928.0,0.0,2.0,0.0
1488298929.0,0.0,2.0,0.0
1488298930.0,0.0,2.0,0.0
1488413464.0,0.0,0.0,0.0
1488413465.0,0.0,0.0,0.0
1488413466.0,0.0,0.0,0.0
1488413467.0,0.0,0.0,0.0
1488413468.0,0.0,0.0,0.0
1488420916.0,0.0,0.0,0.0
1488420917.0,0.0,0.0,0.0
1488420918.0,0.0,0.0,0.0
1488420919.0,0.0,0.0,0.0
1488420920.0,0.0,0.0,0.0
1488420921.0,0.0,0.0,0.0
1488420922.0,0.0,0.0,0.0
1488431590.0,0.0,2.0,0.0
1488431591.0,0.0,2.0,0.0
1488431592.0,0.0,2.0,0.0
1488431593.0,0.0,2.0,0.0
1488435874.0,0.0,4.0,0.0
1488435875.0,0.0,4.0,0.0
1488435876.0,0.0,4.0,0.0
1488435877.0,0.0,4.0,0.0
1488435878.0,0.0,4.0,0.0
1488435879.0,0.0,4.0,0.0
1488439424.0,0.0,10.0,0.0
1488439425.0,0.0,10.0,0.0
1488439426.0,0.0,10.0,0.0
1488439427.0,0.0,10.0,0.0
1488439428.0,0.0,10.0,0.0
1488439527.0,0.0,10.0,0.0
1488439528.0,0.0,10.0,0.0
1488439529.0,0.0,10.0,0.0
1488439530.0,0.0,10.0,0.0
1488439531.0,0.0,10.0,0.0
1488441228.0,0.0,5.0,0.0
1488441229.0,0.0,5.0,0.0
1488441230.0,0.0,5.0,0.0
1488441231.0,0.0,5.0,0.0
1488445500.0,0.0,6.0,0.0
1488445501.0,0.0,5.0,0.0
1488445502.0,0.0,5.0,0.0
1488445503.0,0.0,5.0,0.0
1488446426.0,0.0,1.0,0.0
1488446427.0,0.0,1.0,0.0
1488446428.0,0.0,1.0,0.0
1488446429.0,0.0,0.0,0.0
1488448286.0,0.0,0.0,0.0
1488448287.0,0.0,0.0,0.0
1488448288.0,0.0,0.0,0.0
1488448289.0,0.0,0.0,0.0
1488448290.0,0.0,0.0,0.0
1488448395.0,0.0,2.0,0.0
1488448396.0,0.0,2.0,0.0
1488448397.0,0.0,2.0,0.0
1488448398.0,0.0,2.0,0.0
1488448399.0,0.0,0.0,0.0
1488466801.0,0.0,0.0,0.0
1488466802.0,0.0,0.0,0.0
1488466803.0,0.0,0.0,0.0
1488466804.0,0.0,0.0,0.0
1488466805.0,0.0,0.0,0.0
1488501922.0,0.0,0.0,0.0
1488501923.0,0.0,0.0,0.0
1488501924.0,0.0,0.0,0.0
1488501925.0,0.0,0.0,0.0
1488501926.0,0.0,0.0,0.0
1488501927.0,0.0,0.0,0.0
1488501928.0,0.0,0.0,0.0
1488501929.0,0.0,0.0,0.0
1488614511.0,0.0,2.0,0.0
1488614512.0,0.0,2.0,0.0
1488614513.0,0.0,2.0,0.0
1488614514.0,0.0,2.0,0.0
1488614515.0,0.0,2.0,0.0
1488627698.0,0.0,0.0,0.0
1488627699.0,0.0,2.0,0.0
1488627700.0,0.0,2.0,0.0
1488627701.0,0.0,2.0,0.0
1488627702.0,0.0,1.0,0.0
1488647581.0,0.0,2.0,0.0
1488647582.0,0.0,2.0,0.0
1488647583.0,0.0,2.0,0.0
1488647584.0,0.0,2.0,0.0
1488647585.0,0.0,2.0,0.0
1488670614.0,0.0,1.0,0.0
1488670615.0,0.0,1.0,0.0
1488670616.0,0.0,1.0,0.0
1488670617.0,0.0,1.0,0.0
1488670618.0,0.0,1.0,0.0
1488670619.0,0.0,1.0,0.0
1488677691.0,0.0,4.0,0.0
1488677692.0,0.0,4.0,0.0
1488677693.0,0.0,4.0,0.0
1488677694.0,0.0,4.0,0.0
1488677695.0,0.0,4.0,0.0
1488686527.0,0.0,0.0,0.0
1488686528.0,0.0,0.0,0.0
1488686529.0,0.0,0.0,0.0
1488686530.0,0.0,0.0,0.0
1488686531.0,0.0,0.0,0.0
1488712101.0,0.0,2.0,0.0
1488712102.0,0.0,2.0,0.0
1488712103.0,0.0,2.0,0.0
1488712104.0,0.0,2.0,0.0
1488712105.0,0.0,2.0,0.0
1488712106.0,0.0,2.0,0.0
1488712107.0,0.0,2.0,0.0
1488712108.0,0.0,0.0,0.0
1488842545.0,0.0,0.0,0.0
1488842546.0,0.0,0.0,0.0
1488842547.0,0.0,0.0,0.0
1488842548.0,0.0,0.0,0.0
1488842549.0,0.0,0.0,0.0
1489005335.0,0.0,2.0,0.0
1489005336.0,0.0,2.0,0.0
1489005337.0,0.0,2.0,0.0
1489005338.0,0.0,2.0,0.0
1489017267.0,0.0,2.0,0.0
1489017268.0,0.0,2.0,0.0
1489017269.0,0.0,2.0,0.0
1489017270.0,0.0,2.0,0.0
1489017271.0,0.0,2.0,0.0
1489019539.0,0.0,2.0,0.0
1489019540.0,0.0,2.0,0.0
1489019541.0,0.0,2.0,0.0
1489019542.0,0.0,2.0,0.0
1489019543.0,0.0,2.0,0.0
1489022280.0,0.0,2.0,0.0
1489022281.0,0.0,2.0,0.0
1489022282.0,0.0,2.0,0.0
1489022283.0,0.0,2.0,0.0
1489022284.0,0.0,2.0,0.0
1489040301.0,0.0,1.0,0.0
1489040302.0,0.0,1.0,0.0
1489040303.0,0.0,1.0,0.0
1489040304.0,0.0,1.0,0.0
1489040305.0,0.0,1.0,0.0
1489057518.0,0.0,0.0,0.0
1489057519.0,0.0,0.0,0.0
1489057520.0,0.0,0.0,0.0
1489057521.0,0.0,0.0,0.0
1489064370.0,0.0,1.0,0.0
1489064371.0,0.0,1.0,0.0
1489064372.0,0.0,1.0,0.0
1489064373.0,0.0,1.0,0.0
1489064374.0,0.0,1.0,0.0
1489069905.0,0.0,2.0,0.0
1489069906.0,0.0,2.0,0.0
1489069907.0,0.0,2.0,0.0
1489069908.0,0.0,2.0,0.0
1489069909.0,0.0,2.0,0.0
1489069970.0,0.0,2.0,0.0
1489069971.0,0.0,2.0,0.0
1489069972.0,0.0,2.0,0.0
1489069973.0,0.0,2.0,0.0
1489069974.0,0.0,0.0,0.0
1489075630.0,1.0,0.0,0.0
1489075631.0,1.0,0.0,0.0
1489075632.0,1.0,0.0,0.0
1489075633.0,1.0,0.0,0.0
1489166869.0,0.0,0.0,0.0
1489166870.0,0.0,0.0,0.0
1489166871.0,0.0,0.0,0.0
1489166872.0,0.0,0.0,0.0
1489166873.0,0.0,0.0,0.0
1489338129.0,0.0,2.0,0.0
1489338130.0,0.0,2.0,0.0
1489338131.0,0.0,2.0,0.0
1489338132.0,0.0,2.0,0.0
1489338133.0,0.0,2.0,0.0
1489442562.0,0.0,0.0,0.0
1489442563.0,0.0,0.0,0.0
1489442564.0,0.0,0.0,0.0
1489442565.0,0.0,0.0,0.0
1489442566.0,0.0,0.0,0.0
1489442567.0,0.0,0.0,0.0
1489442568.0,0.0,0.0,0.0
1489442569.0,0.0,0.0,0.0
1489442570.0,0.0,0.0,0.0
1489442571.0,0.0,0.0,0.0
1489508415.0,0.0,0.0,0.0
1489508416.0,0.0,0.0,0.0
1489508417.0,0.0,0.0,0.0
1489508418.0,0.0,0.0,0.0
1489508419.0,0.0,0.0,0.0
1489508420.0,0.0,0.0,0.0
1489508421.0,0.0,0.0,0.0
1489580825.0,0.0,0.0,0.0
1489580826.0,0.0,0.0,0.0
1489580827.0,0.0,0.0,0.0
1489580828.0,0.0,0.0,0.0
1489580829.0,0.0,0.0,0.0
1489580830.0,0.0,0.0,0.0
1489580831.0,0.0,0.0,0.0
1489673457.0,0.0,0.0,0.0
1489673458.0,0.0,0.0,0.0
1489673459.0,0.0,0.0,0.0
1489673460.0,0.0,0.0,0.0
1489673461.0,0.0,0.0,0.0
1489679564.0,0.0,0.0,0.0
1489679565.0,0.0,0.0,0.0
1489679566.0,0.0,0.0,0.0
1489679567.0,0.0,0.0,0.0
1489679568.0,0.0,0.0,0.0
1489738832.0,0.0,0.0,0.0
1489738833.0,0.0,0.0,0.0
1489738834.0,0.0,0.0,0.0
1489738835.0,0.0,0.0,0.0
1489738836.0,0.0,0.0,0.0
1489741406.0,0.0,0.0,0.0
1489741407.0,0.0,0.0,0.0
1489741408.0,0.0,0.0,0.0
1489741409.0,0.0,0.0,0.0
1489741410.0,0.0,0.0,0.0
1489745182.0,0.0,0.0,0.0
1489745183.0,0.0,0.0,0.0
1489745184.0,0.0,0.0,0.0
1489745185.0,0.0,0.0,0.0
1489745186.0,0.0,0.0,0.0
1489745475.0,0.0,0.0,0.0
1489745476.0,0.0,0.0,0.0
1489745477.0,0.0,0.0,0.0
1489745478.0,0.0,0.0,0.0
1489747755.0,0.0,0.0,0.0
1489747756.0,0.0,0.0,0.0
1489747757.0,0.0,0.0,0.0
1489747758.0,0.0,0.0,0.0
1489747759.0,0.0,0.0,0.0
1489747760.0,0.0,0.0,0.0
1489748658.0,0.0,0.0,0.0
1489748659.0,0.0,0.0,0.0
1489748660.0,0.0,0.0,0.0
1489748661.0,0.0,0.0,0.0
1489748662.0,0.0,0.0,0.0
1489750842.0,0.0,0.0,0.0
1489750843.0,0.0,0.0,0.0
1489750844.0,0.0,0.0,0.0
1489750845.0,0.0,0.0,0.0
1489750941.0,0.0,0.0,0.0
1489750942.0,0.0,0.0,0.0
1489750943.0,0.0,0.0,0.0
1489750944.0,0.0,0.0,0.0
1489750945.0,0.0,0.0,0.0
1489758347.0,0.0,0.0,0.0
1489758348.0,0.0,0.0,0.0
1489758349.0,0.0,0.0,0.0
1489758350.0,0.0,0.0,0.0
1489758351.0,0.0,0.0,0.0
1489769366.0,0.0,0.0,0.0
1489769367.0,0.0,0.0,0.0
1489769368.0,0.0,0.0,0.0
1489769369.0,0.0,0.0,0.0
1489769370.0,0.0,0.0,0.0
1489786518.0,0.0,0.0,0.0
1489786519.0,0.0,0.0,0.0
1489786520.0,0.0,0.0,0.0
1489786521.0,0.0,0.0,0.0
1489786522.0,0.0,0.0,0.0
1489786523.0,0.0,0.0,0.0
1489786524.0,0.0,0.0,0.0
1489786525.0,0.0,0.0,0.0
1489786526.0,0.0,0.0,0.0
1489786527.0,0.0,0.0,0.0
1489786528.0,0.0,0.0,0.0
1489786529.0,0.0,0.0,0.0
1489786530.0,0.0,0.0,0.0
1489786531.0,0.0,0.0,0.0
1489786532.0,0.0,0.0,0.0
1489786533.0,0.0,0.0,0.0
1489786534.0,0.0,0.0,0.0
1489786535.0,0.0,0.0,0.0
1489786536.0,0.0,0.0,0.0
1489786537.0,0.0,0.0,0.0
1489786538.0,0.0,0.0,0.0
1489786539.0,0.0,0.0,0.0
1489786540.0,0.0,0.0,0.0
1489800010.0,0.0,0.0,0.0
1489800011.0,0.0,0.0,0.0
1489800012.0,0.0,0.0,0.0
1489800013.0,0.0,0.0,0.0
1489800014.0,0.0,0.0,0.0
1489800015.0,0.0,0.0,0.0
1489876635.0,0.0,0.0,0.0
1489876636.0,0.0,0.0,0.0
1489876637.0,0.0,0.0,0.0
1489876638.0,0.0,0.0,0.0
1489876703.0,0.0,0.0,0.0
1489876704.0,0.0,0.0,0.0
1489876705.0,0.0,0.0,0.0
1489876706.0,0.0,0.0,0.0
1489876707.0,0.0,0.0,0.0
1489878719.0,0.0,0.0,1.0
1489878720.0,0.0,0.0,1.0
1489878721.0,0.0,0.0,1.0
1489878722.0,0.0,0.0,1.0
1489878723.0,0.0,0.0,1.0
1489878724.0,0.0,0.0,1.0
1489878725.0,0.0,0.0,1.0
1489878726.0,0.0,0.0,1.0
1489878727.0,0.0,0.0,1.0
1489878728.0,0.0,0.0,1.0
1489894025.0,1.0,0.0,0.0
1489894026.0,1.0,0.0,0.0
1489894027.0,1.0,0.0,0.0
1489894028.0,1.0,0.0,0.0
1489894029.0,1.0,0.0,0.0
1489894030.0,1.0,0.0,0.0
1489894031.0,1.0,0.0,0.0
1489925837.0,0.0,0.0,0.0
1489925838.0,0.0,0.0,0.0
1489925839.0,0.0,0.0,0.0
1489925840.0,0.0,0.0,0.0
1489961779.0,0.0,0.0,1.0
1489961780.0,0.0,0.0,1.0
1489961781.0,0.0,0.0,1.0
1489961782.0,0.0,0.0,1.0
1489961783.0,0.0,0.0,1.0
1489961784.0,0.0,0.0,1.0
1489962279.0,0.0,0.0,1.0
1489962280.0,0.0,0.0,1.0
1489962281.0,0.0,0.0,1.0
1489962282.0,0.0,0.0,1.0
1489962283.0,0.0,0.0,1.0
1489962284.0,0.0,0.0,1.0
1489962285.0,0.0,0.0,1.0
1489962286.0,0.0,0.0,1.0
1489962287.0,0.0,0.0,1.0
1489969735.0,0.0,0.0,0.0
1489969736.0,0.0,0.0,0.0
1489969737.0,0.0,0.0,0.0
1489969738.0,0.0,0.0,0.0
1489969739.0,0.0,0.0,0.0
1489969740.0,0.0,0.0,0.0
1490002814.0,0.0,0.0,0.0
1490002815.0,0.0,0.0,0.0
1490002816.0,0.0,0.0,0.0
1490002817.0,0.0,0.0,0.0
1490002818.0,0.0,0.0,0.0
1490002819.0,0.0,0.0,0.0
1490021976.0,0.0,0.0,0.0
1490021977.0,0.0,0.0,0.0
1490021978.0,0.0,0.0,0.0
1490021979.0,0.0,0.0,0.0
1490021980.0,0.0,0.0,0.0
1490027962.0,0.0,0.0,0.0
1490027963.0,0.0,0.0,0.0
1490027964.0,0.0,0.0,0.0
1490027965.0,0.0,0.0,0.0
1490027966.0,0.0,0.0,0.0
1490027967.0,0.0,0.0,0.0
1490027968.0,0.0,0.0,0.0
1490027969.0,0.0,0.0,0.0
1490031024.0,0.0,0.0,0.0
1490031025.0,0.0,0.0,0.0
1490031026.0,0.0,0.0,0.0
1490031027.0,0.0,0.0,0.0
1490034727.0,0.0,0.0,0.0
1490034728.0,0.0,0.0,0.0
1490034729.0,0.0,0.0,0.0
1490034730.0,0.0,0.0,0.0
1490034731.0,0.0,0.0,0.0
1490034732.0,0.0,0.0,0.0
1490034733.0,0.0,0.0,0.0
1490034734.0,0.0,0.0,0.0
1490034735.0,0.0,0.0,0.0
1490034736.0,0.0,0.0,0.0
1490034737.0,0.0,0.0,0.0
1490061336.0,0.0,0.0,0.0
1490061337.0,0.0,0.0,0.0
1490061338.0,0.0,0.0,0.0
1490061339.0,0.0,0.0,0.0
1490061340.0,0.0,0.0,0.0
1490073566.0,0.0,0.0,0.0
1490073567.0,0.0,0.0,0.0
1490073568.0,0.0,0.0,0.0
1490073569.0,0.0,0.0,0.0
1490073570.0,0.0,0.0,0.0
1490073571.0,0.0,0.0,0.0
1490073572.0,0.0,0.0,0.0
1490130907.0,0.0,1.0,0.0
1490130908.0,0.0,1.0,0.0
1490130909.0,0.0,1.0,0.0
1490130910.0,0.0,1.0,0.0
1490130911.0,0.0,1.0,0.0
1490142901.0,0.0,0.0,0.0
1490142902.0,0.0,0.0,0.0
1490142903.0,0.0,0.0,0.0
1490142904.0,0.0,0.0,0.0
